193.1343|+26.7453| 8013| |MCG+05-30-112|  64|  1.40| 0.40|S      |15.7|     |6
193.1729|+15.8453| 8014| |MCG+03-33-015|1572|  3.00| 0.80|IRR    |14.1|     |
193.2296| +9.9953| 8015| |MCG+02-33-032|  41|  1.80| 1.10|Sa-b   |15.1|     |4
193.2282|+11.2287| 8016| |MCG+02-33-033|  41|  9.00| 2.00|SB?0   |11.1|  939|7
193.2069|+28.3787| 8017| |MCG+05-30-114|  64|  0.90| 0.30|       |14.5|     |
193.3106| +4.4621| 8018| |MCG+01-33-020| 104|  1.50| 1.10|       |13.0|     |
193.2704|+35.7788| 8019| |MCG+06-28-038| 105|  1.40| 0.70|SBc    |16.0|     |
193.3391| +1.2621| 8020| |MCG+00-33-017|1578|  4.00| 0.90|Sc     |13.3|     |6
193.3631| +2.1621| 8021| |MCG+00-33-018|1578|  2.90| 1.40|Sa     |12.9|     |5
193.4547| +9.7289| 8022| |MCG+02-33-034|  41|  2.10| 1.80|SBc    |13.5|     |1
193.4443|+36.0956| 8023| |MCG+06-28-039| 105|  1.00| 0.50|DBL SYS|16.0|     |
193.5079|+27.1457| 8024| |MCG+05-30-120|  64|  2.50| 2.20|DWRF IR|14.9|     |
193.5044|+29.5957| 8025| |MCG+05-30-122|  64|  2.00| 0.25|Sb     |14.8|     |7
193.5329|+27.0624| 8026| |MCG+05-30-121|  64|  1.00| 0.25|S0-a   |15.5|     |6
193.5316|+42.6957| 8027| |MCG+07-27-000| 133|  1.00| 0.20|Sb-c   |16.5|     |6
193.5828|+27.0624| 8028| |MCG+05-30-124|  64|  1.40| 1.10|E-S0   |13.3| 8372|
193.1601|+82.3956| 8029| |MCG+14-06-011|1340|  1.30| 0.35|Sb     |16.0|     |6
193.6088|+26.2958| 8030| |MCG+05-31-000|1393|  1.00| 0.50|DWRF IR|18.0|     |
193.5951|+35.2958| 8031| |MCG+06-28-040| 105|  1.10| 0.60|S      |16.0|     |5
193.6754|+13.2292| 8032| |MCG+02-33-035|  41|  2.70| 0.60|S      |14.8|     |6
193.6549|+28.9292| 8033| |MCG+05-31-003|1393|  3.40| 1.80|Sc     |12.3|     |5
193.7125| +2.6625| 8034| |MCG+01-33-023| 104|  1.80| 0.60|IRR    |14.9|  890|
193.6475|+46.5292| 8035| |MCG+08-24-004|1350|  1.70| 1.20|S      |12.0|  746|
193.7180|+19.1792| 8036| |MCG+03-33-016|1572|  4.00| 0.90|SBc    |14.1|     |6
193.7563| +8.0626| 8037| |MCG+01-33-024| 104|  2.10| 1.80|SB0/SBa|13.5|     |
193.7319|+27.4126| 8038| |MCG+05-31-004|1393|  1.00| 0.70|       |14.3| 7673|
193.7027|+44.1459| 8039| |MCG+07-27-004| 133|  1.10| 0.40|S      |16.0|     |6
193.6588|+58.7626| 8040| |MCG+10-18-090|1427|  1.70| 0.20|S      |14.4|     |6
193.7904| +0.0626| 8041| |MCG+00-33-021|1578|  3.70| 2.20|Sc     |13.6|     |3
193.7815| +7.9126| 8042| |MCG+01-33-000| 104|  1.40| 0.90|S      |15.5|     |3
193.8122| +2.8960| 8043| |MCG+01-33-025| 104|  1.60| 0.60|S      |14.4|     |6
193.7874|+39.2293| 8044| |MCG+07-27-005| 133|  1.60| 0.80|S?     |15.7|     |5
193.8565| +7.9127| 8045| |MCG+01-33-000| 104|  1.00| 0.80|IRR    |15.3|     |
193.7579|+58.7794| 8046| |MCG+10-19-002|1427|  1.10| 1.00|       |15.5|     |
193.7967|+55.1461| 8047| |MCG+09-21-063| 729|  1.40| 1.40|Sb-c   |15.2|     |1
193.9158| -0.2706| 8048| |MCG+00-33-000|1578|  1.50| 0.20|DWARF  |17.0|     |
193.8814|+27.5128| 8049| |MCG+05-31-006|1393|  0.80| 0.60|COMPACT|14.4|     |
193.8558|+52.2628| 8050| |MCG+09-21-062| 729|  1.40| 1.40|SBb    |15.1|     |1
193.8342|+58.3294| 8051| |MCG+10-19-003| 704|  3.50| 2.50|Sb     |12.4| 2531|3
193.7234|+73.1961| 8052| |MCG+12-12-021|1411|  2.00| 0.50|S      |14.4|     |6
193.9609| +4.0128| 8053| |MCG+01-33-027| 104|  1.70| 1.30|       |15.0|     |2
193.9606| +4.2961| 8054| |MCG+01-33-028| 104|  2.60| 1.00|Sc     |12.5|  738|6
194.0111| +3.8129| 8055| |MCG+01-33-000| 104|  1.00| 0.80|DWRF IR|17.0|     |
194.0786|+10.1963| 8056| |MCG+02-33-000|  41|  1.30| 0.70|SBc    |15.3|     |
194.0557|+27.7463| 8057| |MCG+05-31-010|1393|  1.30| 1.10|E-S0   |14.8|     |
194.0386|+56.8797| 8058| |MCG+10-19-004| 704|  1.70| 1.10|S      |14.1|21300|
194.0065|+63.6130| 8059| |MCG+11-16-007| 717|  1.40| 0.25|S      |14.6|     |7
194.1316|+26.9797| 8060| |MCG+05-31-014|1393|  1.10| 0.90|SBa    |14.1| 6696|2
194.1764|+11.9297| 8061| |MCG+02-33-000|  41|  1.00| 1.00|DWARF  |16.5|     |
194.1640|+21.6797| 8062| |MCG+04-31-001|1581| 10.00| 5.00|Sb     | 8.9|  368|5
194.1372|+38.6131| 8063| |MCG+07-27-008| 133|  1.00| 0.60|S      |15.6|     |
194.2024|+11.0798| 8064| |MCG+02-33-000|  41|  1.00| 0.12|Sb     |15.7|     |7
194.1812|+27.1631| 8065| |MCG+05-31-016|1393|  1.40| 1.20|S0     |14.1| 7650|1
194.2643| +1.0298| 8066| |MCG+00-33-000|1578|  1.80| 1.40|DWRF SP|17.0|     |
194.2925| -1.7035| 8067| |MCG+00-33-022|1578|  2.10| 0.40|S      |14.3|     |6
194.2151|+48.2965| 8068| |MCG+08-24-011|1350|  1.30| 0.50|PECULR |14.4| 8450|
194.3031|+29.0299| 8069| |MCG+05-31-024|1393|  1.50| 0.60|SB?    |14.8|     |6
194.3553|+27.4966| 8070| |MCG+05-31-025|1393|  4.00| 1.80|E      |13.6| 7446|
194.3792|+28.1967| 8071| |MCG+05-31-000|1393|  1.10| 0.30|S      |15.4|     |6
194.3787|+28.4800| 8072| |MCG+05-31-026|1393|  1.60| 1.40|E+E    |13.5|     |
194.3787|+28.4800| 8073| |MCG+05-31-027|1393|  1.60| 1.40|E+E    |13.5|     |
194.4373| +2.6967| 8074| |MCG+01-33-031| 104|  1.60| 1.50|DWRF SP|15.4|     |
194.3805|+41.4634| 8075| |MCG+07-27-000| 133|  1.00| 0.12|Sc     |16.5|     |7
194.4517|+29.6468| 8076| |MCG+05-31-034|1393|  1.30| 0.80|Sc     |15.2|     |4
194.3012|+70.1967| 8077| |MCG+12-12-022|1411|  1.30| 0.70|Sb/SBb |14.7|     |4
194.5136| +1.5634| 8078| |MCG+00-33-025|1578|  5.20| 1.30|Sb     |12.9|     |6
194.4652|+36.3635| 8079| |MCG+06-29-002| 110|  1.50| 0.70|S      |14.6|     |5
194.5059|+26.8635| 8080| |MCG+05-31-038|1393|  1.10| 0.55|S0-a   |15.2| 5700|5
194.5473|+14.8468| 8081| |MCG+03-33-017|1572|  1.00| 0.80|DWARF  |17.0|     |
194.5287|+28.2469| 8082| |MCG+05-31-039|1393|  1.70| 0.40|SB:a-b |14.2| 7209|6
194.3117|+74.8968| 8083| |MCG+13-09-000|1339|  1.10| 0.15|S      |16.0|     |7
194.5872| +2.7969| 8084| |MCG+01-33-032| 104|  1.70| 1.50|       |15.0|     |1
194.5727|+14.5635| 8085| |MCG+03-33-018|1572|  2.50| 0.60|SB?c   |14.9|     |6
194.5564|+26.3969| 8086| |MCG+05-31-044|1393|  1.70| 1.10|S0     |14.5| 5823|3
194.2498|+78.6134| 8087| |MCG+13-09-040|1339|  1.40| 0.35|S      |15.6|     |6
194.5985|+13.8802| 8088| |MCG+02-33-039|  41|  1.00| 0.50|S      |15.2|     |5
194.6289| +9.5303| 8089| |MCG+02-33-000|  41|  1.00| 1.00|       |16.0|     |
194.6776|+10.6137| 8090| |MCG+02-33-040|  41|  1.00| 1.00|SB:a   |15.1|     |1
194.6730|+14.2137| 8091| |MCG+02-33-041|  41|  1.10| 0.90|IRR    |15.3|     |
194.6544|+27.5803| 8092| |MCG+05-31-048|1393|  0.80| 0.70|VY CMPT|14.2| 7550|
194.7037| +9.6470| 8093| |MCG+02-33-042|  41|  1.00| 0.50|S      |15.0|     |5
194.6579|+49.9804| 8094| |MCG+08-24-017|1350|  1.00| 0.40|S      |16.0|     |6
194.5341|+71.4303| 8095| |MCG+12-12-023|1411|  1.30| 0.50|Sa-b   |15.2|     |6
194.7288|+27.8304| 8096| |MCG+05-31-052|1393|  1.00| 0.15|S      |14.9| 7526|7
194.7553|+26.8138| 8097| |MCG+05-31-053|1393|  1.60| 0.70|S0-a   |14.8|     |5
194.7670|+34.8638| 8098| |MCG+06-29-003| 110|  4.50| 1.70|DBL SYS|12.8|  790|
194.7873|+37.2972| 8099| |MCG+06-29-004| 110|  1.60| 1.50|Sa     |12.9|     |1
194.8282|+28.0805| 8100| |MCG+05-31-064|1393|  1.30| 0.70|E?     |14.6| 4643|
194.2112|+84.1136| 8101| |MCG+14-06-013|1340|  1.30| 0.60|S?     |15.4|     |5
194.8728|+14.1806| 8102| |MCG+02-33-045|  41|  6.00| 1.30|Sa     |11.9| 1910|6
194.9032|+27.9640| 8103| |MCG+05-31-070|1393|  2.40| 2.40|S0     |13.7| 7171|1
194.9004|+42.7640| 8104| |MCG+07-27-000| 133|  1.10| 0.10|Sc     |17.0|     |7
194.9880| +2.0307| 8105| |MCG+00-33-000|1578|  1.00| 0.60|DBL SYS|15.5|     |
194.9776|+28.2474| 8106| |MCG+05-31-075|1393|  1.10| 1.10|E      |14.7| 6691|
194.9206|+53.3474| 8107| |MCG+09-21-077| 729|  2.60| 1.10|IRR    |15.0|     |
195.0046|+26.8974| 8108| |MCG+05-31-078|1393|  1.60| 0.25|S      |14.7|     |6
195.0498|+12.4808| 8109| |MCG+02-33-047|  41|  3.40| 2.70|S0     |13.3|     |2
195.0279|+27.9808| 8110| |MCG+05-31-077|1393|  2.80| 2.00|E      |13.0| 6443|
195.0118|+37.1808| 8111| |MCG+06-29-008| 110|  1.00| 0.60|DBL SYS|15.6|     |
194.9890|+47.1975| 8112| |MCG+08-24-019|1350|  1.20| 1.20|       |15.5|     |
195.0526|+28.0808| 8113| |MCG+05-31-081|1393|  1.80| 0.70|S0     |14.3| 8406|6
195.0982|+13.6808| 8114| |MCG+02-33-048|  41|  1.60| 0.60|PECULR |15.4|     |
195.0634|+36.2475| 8115| |MCG+06-29-012| 110|  1.20| 1.10|SBc    |15.5|     |1
195.1624| +2.4976| 8116| |MCG+01-33-035| 104|  2.50| 2.50|Sc     |12.8| 1054|1
195.1270|+28.3476| 8117| |MCG+05-31-084|1393|  1.10| 0.60|E-S0   |15.1| 5820|
195.1509|+29.0143| 8118| |MCG+05-31-087|1393|  1.30| 0.70|S      |14.6|     |5
195.1103|+48.2976| 8119| |MCG+08-24-020|1350|  1.70| 0.40|S      |15.7|     |7
194.9708|+73.6976| 8120| |MCG+12-12-024|1411|  2.10| 1.20|Sc     |14.7|     |4
195.2405| -0.0357| 8121| |MCG+00-33-026|1578|  2.40| 1.50|SBc    |13.2|     |3
195.2034|+27.3977| 8122| |MCG+05-31-091|1393|  1.30| 0.70|S0-a   |15.5|     |4
195.1863|+37.0977| 8123| |MCG+06-29-000| 110|  1.00| 0.30|Sc-IRR |16.5|     |
195.1878|+36.3477| 8124| |MCG+06-29-013| 110|  1.20| 1.20|S0?    |15.3|     |1
195.1859|+37.3143| 8125| |MCG+06-29-014| 110|  3.50| 2.00|E      |12.7|     |
195.1809|+39.7477| 8126| |MCG+07-27-012| 133|  1.10| 0.90|SBb-c  |16.0|     |2
195.2680| -1.9690| 8127| |MCG+00-33-027|1578|  1.70| 0.40|DWARF  |15.3|     |
195.2277|+27.7977| 8128| |MCG+05-31-093|1393|  1.30| 1.10|S      |13.7| 8006|
195.2273|+28.0144| 8129| |MCG+05-31-090|1393|  1.10| 0.90|E      |14.8| 4932|
195.2376|+47.2311| 8130| |MCG+08-24-023|1350|  1.70| 1.00|SBb    |15.0|     |4
195.2803|+39.8478| 8131| |MCG+07-27-015| 133|  1.60| 1.40|S0     |15.0|     |1
195.2380|+54.8478| 8132| |MCG+09-21-082| 729|  1.00| 0.20|S      |16.0|     |7
195.3274|+27.7978| 8133| |MCG+05-31-097|1393|  1.10| 0.60|S0     |14.9|     |4
195.3522|+27.8645| 8134| |MCG+05-31-098|1393|  2.50| 2.00|Sa     |13.7| 5459|1
195.3499|+29.3145| 8135| |MCG+05-31-099|1393|  2.30| 1.00|DBL SYS|14.2| 7357|
195.0618|+77.5811| 8136| |MCG+13-09-000|1339|  1.20| 0.90|Sa     |16.0|     |3
195.4049|+26.1313| 8137| |MCG+05-31-100|1393|  1.00| 0.50|S0     |14.8|     |5
195.4591| +4.9979| 8138| |MCG+01-33-000| 104|  1.00| 0.35|Sa-b   |15.4|     |6
195.4119|+36.3646| 8139| |MCG+06-29-016| 110|  1.10| 1.00|S      |16.5|     |1
195.4500|+29.0480| 8140| |MCG+05-31-102|1393|  1.70| 0.50|Sa-b   |14.8|     |6
195.4363|+36.6313| 8141| |MCG+06-29-017| 110|  1.00| 0.90|Sc     |15.7|     |1
195.4773|+27.6147| 8142| |MCG+05-31-103|1393|  1.10| 1.00|E-S0   |14.1| 7661|1
195.4136|+54.3813| 8143| |MCG+09-21-086| 729|  1.00| 0.50|Sb-c   |15.4|     |5
195.5032|+40.4148| 8144| |MCG+07-29-017| 133|  1.50| 1.10|Sc     |15.1|     |3
195.5929|+32.8815| 8145| |MCG+06-29-018| 110|  1.30| 0.30|Sa-b   |15.5|     |6
195.5195|+58.6982| 8146| |MCG+10-19-015| 704|  3.80| 0.50|Sc     |14.6|     |6
195.2213|+80.0480| 8147| |MCG+13-09-042|1339|  1.10| 0.50|S      |15.4|     |5
195.2671|+80.1147| 8148| |MCG+13-09-041|1339|  1.20| 0.70|Sb     |15.0|     |3
195.7067| +6.7816| 8149| |MCG+01-33-000| 104|  1.10| 0.10|Sc     |15.6|     |7
195.6509|+50.4483| 8150| |MCG+09-21-089| 729|  1.80| 1.40|Sc     |14.7|     |2
195.6713|+51.7817| 8151| |MCG+09-21-090| 729|  1.10| 1.10|Sc     |15.6|     |1
195.5900|+67.0983| 8152| |MCG+11-16-009| 717|  1.20| 0.50|Sc     |16.0|     |6
195.7853| +3.9984| 8153| |MCG+01-33-039| 104|  1.80| 1.80|Sc     |15.2|     |1
195.7510|+28.0150| 8154| |MCG+05-31-114|1393|  1.60| 0.60|S0     |14.4|     |6
195.8053| +7.7984| 8155| |MCG+01-33-040| 104|  3.20| 2.80|S      |14.9|     |
195.8345| +4.5984| 8156| |MCG+01-33-042| 104|  1.20| 1.10|Sb-c   |15.4|     |1
195.5546|+75.3983| 8157| |MCG+13-09-044|1339|  0.80| 0.60|S0?    |14.2|     |
195.4203|+79.9482| 8158| |MCG+13-09-000|1339|  1.10| 0.60|       |16.0|     |
195.8464|+14.3818| 8159| |MCG+03-33-023|1572|  1.20| 1.00|SBb    |13.9|     |2
195.8258|+28.0151| 8160| |MCG+05-31-115|1393|  1.00| 0.20|S      |15.0|     |6
195.8532|+26.5485| 8161| |MCG+05-31-116|1393|  1.00| 0.40|S      |15.5|     |6
195.8243|+50.6319| 8162| |MCG+09-21-000| 729|  1.20| 1.00|Sc     |15.6|     |1
195.9019|+40.2486| 8163| |MCG+07-27-000| 133|  1.00| 0.80|S      |16.5|     |
195.5954|+78.5318| 8164| |MCG+13-09-045|1339|  1.90| 1.00|Sb     |15.2|     |5
195.9830| +5.6986| 8165| |MCG+01-33-000| 104|  1.10| 0.30|S      |15.5|     |6
195.9759|+10.9820| 8166| |MCG+02-33-000|  41|  1.50| 0.10|Sc     |15.7|     |7
195.9751|+28.1987| 8167| |MCG+05-31-118|1393|  1.60| 0.60|Sa-b   |13.3| 6993|6
195.9207|+51.5320| 8168| |MCG+09-21-000| 729|  1.10| 0.40|PECULR |16.0|     |
195.9838|+36.9487| 8169| |MCG+06-29-023| 110|  1.10| 0.15|Sb     |16.0|     |7
196.0782| +9.2154| 8170| |MCG+02-33-052|  41|  1.00| 0.90|Sc     |14.8|     |1
196.1651|+18.4322| 8171| |MCG+03-33-028|1572|  1.00| 0.90|Sc     |15.7|     |1
196.0520|+61.1989| 8172| |MCG+10-19-000| 704|  1.00| 0.80|SBb    |16.0|     |2
196.2354| +3.8156| 8173| |MCG+01-33-049| 104|  1.00| 0.50|S      |15.3|     |
196.1290|+55.5989| 8174| |MCG+09-21-099| 729|  1.20| 0.70|E-S0   |15.6|     |
196.2478|+29.1157| 8175| |MCG+05-31-121|1393|  1.30| 0.80|E      |13.6| 5865|
196.3160| -0.3510| 8176| |MCG+00-33-000|1578|  1.00| 0.10|       |18.0|     |7
196.2614|+35.1824| 8177| |MCG+06-29-025| 110|  1.50| 1.50|S0     |13.5|     |1
196.3004|+27.5658| 8178| |MCG+05-31-124|1393|  1.10| 0.90|E      |14.2|     |
196.3174|+31.9991| 8179| |MCG+05-31-123| 393|  1.50| 0.45|Sb     |15.1|     |6
196.3434|+31.4492| 8180| |MCG+05-31-122|1393|  1.00| 0.60|SB?a-b |15.2|     |
196.3656|+32.8992| 8181| |MCG+06-29-027| 110|  1.60| 0.40|Sc-IRR |16.0|     |6
196.3592|+36.1159| 8182| |MCG+06-29-026| 110|  1.00| 0.60|Sc     |16.0|     |4
196.0406|+78.3657| 8183| |MCG+13-10-001|1374|  1.60| 0.40|Sb     |15.5|     |6
196.3244|+56.3325| 8184| |MCG+09-22-007| 675|  1.30| 0.60|S      |14.0|     |5
196.4248|+27.7326| 8185| |MCG+05-31-126|1393|  1.60| 1.10|Sc     |13.5| 2559|3
196.4851| +3.9493| 8186| |MCG+01-33-051| 104|  1.80| 0.30|Sb-c   |15.4|     |6
196.4342|+35.9993| 8187| |MCG+06-29-030| 110|  1.20| 0.40|IRR    |16.0|     |
196.4557|+37.5993| 8188| |MCG+06-29-031| 110|  7.00| 6.00|DWRF SP|14.0|     |
196.4338|+46.4660| 8189| |MCG+08-24-037|1350|  1.70| 0.20|Sb-c   |15.7|     |7
196.4712|+41.7160| 8190| |MCG+07-27-030| 133|  0.90| 0.90|       |14.2|     |
196.5090|+35.9661| 8191| |MCG+06-29-034| 110|  1.60| 1.10|Sc     |14.5|     |3
196.5762|+10.3661| 8192| |MCG+02-33-054|  41|  1.20| 1.00|Sa-b   |15.0|     |1
196.5451|+30.2161| 8193| |MCG+05-31-129|1393|  1.00| 0.15|Sc     |16.0|     |6
196.5721|+29.0661| 8194| |MCG+05-31-131|1393|  1.00| 0.45|S      |13.9|     |5
196.5959|+29.6828| 8195| |MCG+05-31-130|1393|  1.40| 0.12|       |16.0|     |7
196.5260|+55.6495| 8196| |MCG+09-22-010| 675|  2.00| 2.00|Sb     |14.5|     |1
196.5113|+58.7995| 8197| |MCG+10-19-024| 704|  1.10| 0.20|S      |16.5|     |7
196.5755|+48.9662| 8198| |MCG+08-24-039|1350|  1.00| 1.00|Sc-IRR |17.0|     |1
196.6852|+35.0996| 8199| |MCG+06-29-035| 110|  1.40| 0.40|       |14.7|     |
196.7349|+35.1330| 8200| |MCG+06-29-036| 110|  1.50| 1.10|       |16.0|     |2
196.5980|+67.6996| 8201| |MCG+11-16-010| 717|  3.70| 2.50|DWRF IR|14.1|     |
196.8918| -0.9335| 8202| |MCG+00-34-002|1595|  1.20| 1.10|Sc     |14.0|     |1
196.8392|+32.8498| 8203| |MCG+06-29-038| 110|  1.70| 0.12|Sc     |16.0|     |7
196.9067| +6.3332| 8204| |MCG+01-34-001|1561|  2.00| 1.10|S0     |15.3|     |5
196.7876|+58.1332| 8205| |MCG+10-19-034| 704|  1.10| 0.70|Sb     |14.8|     |4
196.8991|+27.4832| 8206| |MCG+05-31-000|1393|  1.00| 0.30|S0-a   |15.7|     |6
196.8818|+36.3999| 8207| |MCG+06-29-040| 110|  1.10| 1.00|SBc    |16.5|     |1
196.9610| +3.1999| 8208| |MCG+01-34-000|1561|  1.00| 0.40|SB     |15.6|     |
196.9286|+24.8166| 8209| |MCG+04-31-007|1581|  1.10| 0.70|SB     |15.3|     |
196.9142|+32.7666| 8210| |MCG+06-29-041| 110|  1.30| 1.00|Sc     |16.0|     |2
196.8619|+52.3999| 8211| |MCG+09-22-014| 675|  1.30| 1.10|Sc     |15.7|     |1
196.9639|+18.4166| 8212| |MCG+03-34-002|  80|  1.60| 0.80|S0-a   |14.4|     |5
196.9009|+60.1500| 8213| |MCG+10-19-035| 704|  1.10| 0.90|E-S0   |14.8|     |
196.9133|+62.2167| 8214| |MCG+10-19-036| 704|  0.80| 0.70|SB     |14.3|     |1
197.0048|+46.8335| 8215| |MCG+08-24-048|1350|  1.00| 0.80|DWRF IR|17.0|     |
196.9879|+51.9334| 8216| |MCG+09-22-015| 675|  1.20| 0.70|E      |14.6|     |
197.1093| +4.3668| 8217| |MCG+01-34-000|1561|  1.10| 0.50|DBL SYS|15.5|     |
197.0439|+41.6835| 8218| |MCG+07-27-032| 133|  1.30| 1.00|S0     |15.1|     |2
197.1095|+21.0502| 8219| |MCG+04-31-009|1581|  1.00| 0.40|S      |14.9|     |6
197.1034|+24.7002| 8220| |MCG+04-31-008|1581|  1.80| 0.20|Sb-c   |15.2|     |7
197.0837|+35.2002| 8221| |MCG+06-29-044| 110|  1.70| 1.00|SBb    |14.2|     |4
197.0373|+52.0168| 8222| |MCG+09-22-018| 675|  1.00| 0.70|       |17.0|     |
197.1685| -2.1331| 8223| |MCG+00-34-004|1595|  1.00| 0.90|SBc    |14.7|     |1
197.0991|+39.4502| 8224| |MCG+07-27-000| 133|  1.50| 0.15|SB?c   |16.0|     |7
197.0838|+45.3669| 8225| |MCG+08-24-049|1350|  1.20| 1.10|S0     |14.6|     |1
197.0413|+61.5669| 8226| |MCG+10-19-038| 704|  1.20| 0.90|SB0-a  |15.4|     |
197.1609|+33.9836| 8227| |MCG+06-29-045| 110|  1.20| 0.25|S      |15.7|     |7
197.1630|+43.7337| 8228| |MCG+07-27-033| 133|  1.10| 0.80|Sa     |15.3|     |3
197.2220|+28.1837| 8229| |MCG+05-31-142|1393|  1.60| 1.20|SBb    |14.3|     |3
197.1587|+52.7670| 8230| |MCG+09-22-019| 675|  1.10| 1.00|Sb/SBb |15.0|     |1
197.1535|+54.0670| 8231| |MCG+09-22-021| 675|  1.60| 0.50|SB     |14.2|     |6
197.2738|+11.6337| 8232| |MCG+02-34-001|1420|  1.20| 0.70|Sa     |14.6|     |4
197.3305| +7.0005| 8233| |MCG+01-34-003|1561|  1.70| 0.70|Sc     |15.1|     |6
197.1854|+62.2838| 8234| |MCG+10-19-040| 704|  1.20| 0.50|S0-a   |13.8|     |4
197.3892| +0.8672| 8235| |MCG+00-34-009|1595|  2.00| 1.60|SB0/SBa|14.4|     |2
197.3881| +1.6839| 8236| |MCG+00-34-010|1578|  2.30| 2.00|SBb    |13.5|     |1
197.2347|+62.3172| 8237| |MCG+10-19-041| 704|  1.00| 0.80|SBb    |13.7|     |
197.4170| -1.0328| 8238| |MCG+00-34-011|1595|  1.10| 0.50|Sc     |14.9|     |5
197.3300|+46.2339| 8239| |MCG+08-24-054|1350|  1.10| 0.12|Sc     |16.5|     |7
197.3100|+62.1673| 8240| |MCG+10-19-042| 704|  0.90| 0.60|E-S0   |14.2|     |
197.4451|+28.9007| 8241| |MCG+05-31-144|1393|  1.70| 1.40|SBb    |14.0|     |
197.4330|+34.9840| 8242| |MCG+06-29-047| 110|  1.00| 0.30|S      |15.6|     |6
197.3795|+53.4840| 8243| |MCG+09-22-022| 675|  1.30| 0.40|SB     |14.6|     |6
197.4960|+28.3841| 8244| |MCG+05-31-146|1393|  1.30| 0.60|Sc     |16.0|     |5
197.1191|+78.9339| 8245| |MCG+13-10-002|1374|  1.70| 0.70|IRR    |14.7|     |
197.5094|+34.1841| 8246| |MCG+06-29-048| 110|  3.30| 0.80|SBc    |15.1|     |6
197.4455|+55.4841| 8247| |MCG+09-22-000| 675|  1.10| 0.40|S0     |15.7|     |6
197.6128|+18.4509| 8248| |MCG+03-34-004|  80|  1.10| 0.35|S      |14.8|     |6
197.6020|+24.9342| 8249| |MCG+04-31-000|1581|  1.00| 0.30|DWRF IR|17.0|     |
197.5877|+32.4842| 8250| |MCG+06-29-049| 110|  1.60| 0.25|Sc     |15.6|     |6
197.6331|+34.6343| 8251| |MCG+06-29-050| 110|  1.20| 0.70|S0     |15.7|     |5
197.6103|+43.9843| 8252| |MCG+07-27-036| 133|  1.00| 0.20|Sc     |16.5|     |6
197.6982|+11.7010| 8253| |MCG+02-34-000|1420|  1.60| 1.50|DWRF SP|17.0|     |
197.6536|+36.6177| 8254| |MCG+06-29-051| 110|  1.70| 1.10|       |14.7|     |
197.7236|+11.4677| 8255| |MCG+02-34-002|1420|  1.70| 1.20|Sc     |14.4|     |3
197.7274|+37.0511| 8256| |MCG+06-29-052| 110|  6.30| 3.00|Sb     |10.6| 1021|5
197.6912|+49.9011| 8257| |MCG+08-24-063|1350|  1.20| 0.10|Sc     |16.0|     |7
197.6906|+50.0844| 8258| |MCG+08-24-061|1350|  1.30| 0.80|SBb    |15.6|     |4
197.7680|+29.5678| 8259| |MCG+05-31-150|1393|  1.40| 0.60|SBa-b  |15.3|     |5
197.7679|+29.6345| 8260| |MCG+05-31-149|1393|  1.60| 1.30|S0     |14.3|     |2
197.7558|+35.5012| 8261| |MCG+06-29-053| 110|  1.00| 0.50|IRR    |16.0|     |
197.8408| -0.2488| 8262| |MCG+00-34-014|1595|  1.30| 0.70|S      |14.3|     |4
197.8355| +3.4012| 8263| |MCG+01-34-005|1561|  1.20| 0.15|SBc    |15.4| 2990|6
196.9986|+84.6174| 8264| |MCG+14-06-016|1340|  1.70| 1.50|PECULR |14.5|     |
197.8895| +0.6679| 8265| |MCG+00-34-015|1595|  0.80| 0.35|SB     |14.4|     |
197.8329|+34.4179| 8266| |MCG+06-29-054| 110|  1.10| 0.90|E-S0   |15.5|     |
197.8101|+43.7346| 8267| |MCG+07-27-040| 133|  1.30| 0.25|S      |15.7|     |6
197.8045|+45.6679| 8268| |MCG+08-24-067|1350|  1.10| 0.30|SBb    |15.4|     |6
197.8013|+46.7013| 8269| |MCG+08-24-065|1350|  1.00| 0.15|SB     |16.0|     |6
197.8799|+22.9346| 8270| |MCG+04-31-012|1581|  2.90| 1.70|SBc    |13.6|     |4
197.8786|+36.2680| 8271| |MCG+06-29-055| 110|  1.70| 0.60|S      |13.5|     |6
197.8483|+47.5513| 8272| |MCG+08-24-069|1350|  1.70| 1.10|SBc    |16.0|     |
197.9833|+20.8015| 8273| |MCG+04-31-000|1581|  1.00| 0.40|S0     |15.5|     |6
197.9137|+50.2681| 8274| |MCG+09-22-000| 675|  1.00| 0.50|       |17.0|     |6
198.0361| +2.9848| 8275| |MCG+01-34-006|1561|  1.20| 0.40|       |15.6|     |6
198.0324| +5.4681| 8276| |MCG+01-34-000|1561|  1.00| 0.50|DWARF  |18.0|     |
197.9671|+40.8848| 8277| |MCG+07-27-000| 133|  1.10| 0.12|Sc     |16.5|     |7
198.0322|+21.4015| 8278| |MCG+04-31-000|1581|  1.30| 0.60|DWARF  |17.0|     |
198.0276|+24.0849| 8279| |MCG+04-31-013|1581|  1.90| 1.40|Sb-c   |14.3|     |2
198.0295|+35.6682| 8280| |MCG+06-29-057| 110|  2.70| 0.50|Sc     |14.1|     |6
198.0061|+44.8182| 8281| |MCG+08-24-080|1350|  1.20| 0.20|Sc     |16.0|     |7
197.9419|+60.2349| 8282| |MCG+10-19-050| 704|  2.00| 0.60|Sc     |15.0|     |6
